,tpeaks,fwhms,amps,tpeak_err,fwhms_err,amps_err
215,990.4256493762934,0.001030575118810937,0.04385161683964484,6.484220241737225e-05,6.661238114394773e-05,0.0031426950622546065
216,990.9605491265547,0.0009993099391305057,0.022513414432957377,4.1745740842079375e-05,0.00013196294553104214,0.001661034309694973
217,991.0610701031372,0.0016760083124201268,0.04199704988691391,4.964437555491434e-05,0.00018506935481414543,0.0032366302894742704
218,993.6798929244483,0.004130639383735291,0.008349544994571351,0.00011495877669022221,0.0004142291942098639,0.0005199432134966583
219,993.8397544598383,0.0031859963615751235,0.006218651536059775,0.00015381216521356575,0.0005440904880709986,0.000667520167556538
220,996.537586952277,0.0023639640671786507,0.05119039665110892,2.6481917611238573e-05,7.575741002918045e-05,0.0010920192335581635
221,997.3345127911238,0.0023237338290528543,0.007543333242737595,0.00010771036929732393,0.000318231702477327,0.0006770830516040223
222,997.9847623573114,0.002309130268760155,0.011370072651388823,0.00011527831629836706,0.0003739437711740094,0.0011939268457384325
223,998.4971497519955,0.005220435058032014,0.009595167895382636,0.00012317723830539436,0.00044812708620565447,0.0004997483917470329
224,1099.90033866198,0.0010180860358245277,0.05138916272679422,7.462204557306934e-05,3.6435164541058885e-05,0.0025913682305239304
225,1101.6257415428734,0.003031454916597614,0.007517995764020874,0.00013976129875353444,0.0005227846513488505,0.0007692445775098852
226,1101.6634662682604,0.0035117037540704087,0.018097690824385237,9.732451829273301e-05,0.0003197863135721905,0.0011314915438595799
227,1102.2178160862638,0.0034525519417522143,0.003657769014626071,0.0002468744223612368,0.0008854318405569895,0.0005811807926062287
228,1102.7317415949474,0.0017537232483284748,0.006691620270731912,0.00013127159343417045,0.0003009731699590352,0.0007554918163546806
229,1103.225221552961,0.002624366428126931,0.04073292614592259,7.949253276294286e-05,0.000259299579787734,0.002726276366545849
230,1104.9563059753582,0.004300628373415473,0.014795530930648915,0.00010499137024578027,0.0003774592293674517,0.0007944631148734488
231,1106.5757425885015,0.0027642983969509674,0.010689473004937016,8.138244544435431e-05,0.0003250141618879426,0.0007689378460421759
232,1106.6482892940871,0.003186137119852434,0.005245856009488844,0.00013874294179692037,0.0004913495734518994,0.0005047381526020281
233,1106.749858863342,0.0022911607055918167,0.006155508224845653,0.00014784233351733175,0.000514834307968418,0.0009131276760964938
234,1107.4376511046898,0.0007264863595897829,0.018708599324939075,7.544164219948394e-05,0.00036492933391246046,0.008159375806119896
235,1108.0550580783029,0.007093430605700172,0.006983658506720194,0.0002674016129292945,0.0009790103616144326,0.0005885865356367063
236,1108.7482579887633,0.0012785861516173053,0.02229570437298312,5.563889654372977e-05,0.00021989386279083992,0.0028508318917459187
237,1110.8429874283427,0.0016122624904796258,0.05807262036354098,4.250524469260112e-05,8.021145239777984e-05,0.001861783505152714
238,1110.959535299283,0.0008070278124849457,0.03017097787190369,2.601827231651508e-05,0.0002464636052110179,0.006649210691200409
239,1111.6431362599733,0.002247913663235415,0.03353896139672168,7.228535647982419e-05,0.00029384463492962236,0.002672497512029594
240,1111.738816388287,0.0006857983962505436,0.1197294529489102,3.366306067836461e-05,0.00012315873711067396,0.019594162508253257
241,1112.5383184589339,0.0003902875142330712,0.04045140838938071,4.7177097660632096e-05,0.00020358806981548194,0.022577220549582132
242,1112.6899629971576,0.0031622447072081773,0.04052108687788264,4.4606470075349807e-05,0.00015783668313177701,0.0012945939899141133
243,1114.1426797697684,0.001102047264000918,0.021608258799806483,0.00011911685833702036,0.00023781668744281365,0.003909454154437553
244,1114.1689045448773,0.0004909266494908506,0.082810105630436,3.134845259622684e-05,0.0001452930937224077,0.02481379263495354
245,1115.2016305752484,0.0023154232924546274,0.07915020206678557,4.558891868953403e-05,0.00014300102741580739,0.0034106199166554054
246,1115.524956227507,0.0004500944390583014,0.03345698252661809,5.221531802170218e-05,0.0002984653510205639,0.022401409546661498
247,1116.424015395626,0.002004162190208716,0.014057296661470767,0.00010603580280798338,0.00025685981977932766,0.0012314015889968667
248,1119.4888300919845,0.001242824907204176,0.14838008902034783,5.209037055473043e-05,5.271816616157292e-05,0.00444793937861984
249,1119.7992197325673,0.001368386289798333,0.013244406597406295,0.00012044768197835154,0.00037101362679384215,0.0027164325315981903
250,1120.3371984070725,0.003275243962676954,0.014017055239987813,0.00011188284383386873,0.00038728465208622454,0.0010454383228594803
251,1120.5951140399518,0.0012546019744963503,0.012581440069174337,0.00012709133858132275,0.0005448685595538878,0.003195938900191613
252,1120.7429855509808,0.0010607928119604666,0.06396136345446249,1.5534619166609162e-05,0.00014613981979818901,0.006095416442593931
253,1124.4769952200443,0.005274634302866246,0.03197572422023307,0.00012184389834294436,0.0004458977370165019,0.0016192417708556632
254,1130.2904717106176,0.0014089707513569392,0.017866631138575395,9.238137580149814e-05,0.00015703489467453762,0.0014835442601902995
255,1130.548619876632,0.0017530360571403408,0.00955826017904639,0.00012183420158142054,0.0003115286319034381,0.001172951050671575
256,1131.4405527522438,0.00355316556959156,0.15743813810318147,4.902824946294846e-05,0.0001727670765981543,0.004847715569785911
257,1131.537942396368,0.0018199093088221983,0.011254761147255059,7.285532060482816e-05,0.0004364683052152634,0.0015568830758986428
258,1131.8381290190844,0.002055921092709866,0.023103643755161652,7.47979752692215e-05,0.00019068613004833576,0.0014093748295127206
259,1132.159969748787,0.001431949092742511,0.02105657035245861,6.442623168446183e-05,0.0002034620418356425,0.00215086481165766
260,1132.3041867107656,0.0021889199787601082,0.011821671560477743,0.00010544273849928744,0.00035874729194654,0.0012734656893209648
261,1133.0369894559155,0.0018727045541131514,0.02726171437372613,6.215282055049541e-05,0.0002061550948152151,0.0018975673728869845
262,1135.2602349859524,0.0035074468123074336,0.01688586859549318,9.23085632318244e-05,0.0003292643806730399,0.0009922361410100945
263,1136.16850998796,0.004669994651934435,0.035285930938922044,8.721338663386402e-05,0.00030391250536551234,0.0014963674477708455
264,1137.2337525449027,0.0029298629915349844,0.013769755110016537,0.00010262134171379369,0.00039085802643041575,0.001151608477731576
265,1138.0839473996114,0.00077913727346379,0.0334828262048947,1.279289534298586e-05,0.00016797931558463586,0.0055636019803110524
266,1138.3937183932421,0.003186683388027473,0.016585658126171778,0.0001243082838086804,0.0004624829520707104,0.0014983464323568528
