,time,mean,std,var,detrended_flux,df_flux_err
6824,1159.5540000616456,1.000786487247363,0.0001762055152385068,3.104838360046765e-08,1.0011395,0.7842617
6825,1159.5546810651358,1.0008458991416744,0.00017622278647805715,3.1054470474090924e-08,0.9996849,0.782807
6826,1159.5553621687432,1.0009061764965512,0.0001762515583096513,3.106461180658041e-08,1.0010633,0.7841856
6827,1159.5560433722349,1.0009673207255172,0.00017629408200367906,3.1079603349519914e-08,1.0006282,0.78375036
6828,1159.5567244758422,1.0010293130592405,0.00017635290113757356,3.110034573963879e-08,1.0002681,0.7833903
6829,1159.5574056793412,1.0010921668407644,0.00017643091899799068,3.112786917847555e-08,1.0015005,0.78462267
6830,1159.5580867829485,1.0011558528344355,0.0001765313455278407,3.116331595386988e-08,1.000867,0.7839892
6831,1159.5587678864395,1.0012203702996685,0.00017665778660062463,3.120797356663183e-08,0.99954057,0.7826627
6832,1159.5594490900476,1.0012857141270703,0.0001768142401897099,3.126327553386443e-08,1.0027448,0.78586704
6833,1159.5601300935377,1.0013518296271786,0.00017700498942173934,3.133076628019006e-08,1.0021433,0.78526545
6834,1159.5608111971524,1.0014187294190116,0.00017723486282333623,3.141219660000681e-08,1.0002154,0.78333753
6835,1159.5614923006433,1.0014863938817338,0.00017750898115969643,3.1509438392353465e-08,1.0007993,0.7839214
6836,1159.5621735042514,1.001554813895731,0.00017783293121655775,3.1624551425072956e-08,1.0010649,0.784187
6837,1159.5628546077423,1.0016239413304349,0.00017821253132435788,3.1759706321035235e-08,1.001758,0.78488016
6838,1159.5635357113497,1.0016937531420305,0.0001786540966721,3.1917286257724054e-08,1.0016025,0.78472465
6839,1159.5642169148414,1.0017642263737552,0.0001791643092078654,3.2099849693931594e-08,0.99792856,0.7810507
6840,1159.564898018456,1.001835298999018,0.00017974991525029793,3.2310032032489285e-08,1.0015482,0.7846703
6841,1159.565579121947,1.0019069093881754,0.00018041812469633535,3.2550699718942406e-08,1.0041754,0.78729755
6842,1159.5662602255543,1.0019789802665013,0.00018117626564634703,3.2824839233555706e-08,1.0024176,0.7855397
6843,1159.5669413290452,1.0020514519963026,0.00018203178438931013,3.3135570527956286e-08,1.0032077,0.78632987
6844,1159.5676224326526,1.0021242748762718,0.00018299216589812216,3.348613278008586e-08,1.0012819,0.78440404
6845,1159.5683036361515,1.0021974179619229,0.0001840650074217419,3.38799269571659e-08,1.004006,0.78712815
6846,1159.568984739759,1.00227081723877,0.00018525727182079822,3.432025676248512e-08,1.001885,0.78500724
6847,1159.5696658432498,1.0023444523534586,0.00018657611886230773,3.4810648129721984e-08,1.0038434,0.7869656
6848,1159.570347046858,1.0024183064700969,0.0001880283986871692,3.535467871286106e-08,1.0020391,0.7851612
6849,1159.5710281503489,1.0024923401885222,0.00018961980202587033,3.5955669320330256e-08,1.0028712,0.7859933
6850,1159.5717091539627,1.0025665363908471,0.00019135574473627256,3.6617021043573505e-08,1.0037185,0.7868406
6851,1159.5723902574537,1.0026409041291882,0.0001932414428704951,3.7342255242670826e-08,1.0020912,0.78521335
